invoice_id,job_id,invoice_number,item,type,qty,unit_price_usd,amount_usd
invoice_3e7300c844f7468bae9d3f3714e74b5f,job_6c39f2d6bf96490ebc265b5d5f3f94cd,5125,Service Calls - Repairs & Part Installation - Guarantees,labor,1.0,0.0,0.0
invoice_3e7300c844f7468bae9d3f3714e74b5f,job_6c39f2d6bf96490ebc265b5d5f3f94cd,5125,BUDGET 14 - Trane 2 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,8153.0,8153.0
invoice_3e7300c844f7468bae9d3f3714e74b5f,job_6c39f2d6bf96490ebc265b5d5f3f94cd,5125,Add Ons - Concrete Pad,material,1.0,256.0,256.0
invoice_3e7300c844f7468bae9d3f3714e74b5f,job_6c39f2d6bf96490ebc265b5d5f3f94cd,5125,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_d0143d329c0d4a97910b75e8d909a4e2,job_feb21cd9e27f419982515835a3865ce0,5124,Install New 1/4 Turn Hose Bibb,labor,1.0,210.0,210.0
invoice_51569be96f9242939591352bae803aa5,job_618a23f33dae4d8bac87761b20c84d80,5123,Moen Arbor Chrome Pulldown Faucet,labor,1.0,1151.5,1151.5
invoice_ebcee0ddfcc2450cbf7082591851f7a9,job_421857ead6b3493e9d0e74937a319782,5122,Delta Single Handle Cartridge Replacement,labor,1.0,304.0,304.0
invoice_0da0d7c9556c4f5984da80cd00d01806,job_42f0cb2f20f145fa94a80504d5c7c43d,5120,System Installation,labor,1.0,1410.0,1410.0
invoice_0da0d7c9556c4f5984da80cd00d01806,job_42f0cb2f20f145fa94a80504d5c7c43d,5120,1.5 Ton - BUDGET 14 - Trane 1.5 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,8052.0,8052.0
invoice_0da0d7c9556c4f5984da80cd00d01806,job_42f0cb2f20f145fa94a80504d5c7c43d,5120,Add Ons - Concrete Pad,material,1.0,256.0,256.0
invoice_2f787fac69a14b15ac394994a75792a5,job_f8e59224f72b4b55bca6bb04fc4ee5f1,5119,Preventative Maintenance - Residential Preventative Maintenance,labor,1.0,179.0,179.0
invoice_900406e2ed964157bd6c74b4659ebffa,job_6ecaefe3decb4ce3b32688c5de4e9c45,5118,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_900406e2ed964157bd6c74b4659ebffa,job_6ecaefe3decb4ce3b32688c5de4e9c45,5118,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_900406e2ed964157bd6c74b4659ebffa,job_6ecaefe3decb4ce3b32688c5de4e9c45,5118,Service Calls - Repairs & Part Installation - Tier 2 Repair - Coil clean in place,labor,1.0,94.0,94.0
invoice_900406e2ed964157bd6c74b4659ebffa,job_6ecaefe3decb4ce3b32688c5de4e9c45,5118,Service Calls - Repairs & Part Installation - Tier 3 Repair - Reconfigure PVC,labor,1.0,188.0,188.0
invoice_6f0dbeb40dba46fd9ea64431497268ff,job_5ab97702f6114b0ca8ec8713a7120e82,5117,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_6f0dbeb40dba46fd9ea64431497268ff,job_5ab97702f6114b0ca8ec8713a7120e82,5117,Service Calls - Repairs & Part Installation - Guarantees,labor,1.0,0.0,0.0
invoice_6f0dbeb40dba46fd9ea64431497268ff,job_5ab97702f6114b0ca8ec8713a7120e82,5117,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_6f0dbeb40dba46fd9ea64431497268ff,job_5ab97702f6114b0ca8ec8713a7120e82,5117,2.5 Ton - BUDGET 14 - Trane 2.5 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,8694.0,8694.0
invoice_6f0dbeb40dba46fd9ea64431497268ff,job_5ab97702f6114b0ca8ec8713a7120e82,5117,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_6f0dbeb40dba46fd9ea64431497268ff,job_5ab97702f6114b0ca8ec8713a7120e82,5117,Amberjack Hollow fee,material,1.0,1806.0,1806.0
invoice_035d26e6a2b048edbdc61d2a36659702,job_5ab97702f6114b0ca8ec8713a7120e82,5116,New System Installation - System Installation,labor,1.0,1584.0,1584.0
invoice_035d26e6a2b048edbdc61d2a36659702,job_5ab97702f6114b0ca8ec8713a7120e82,5116,Service Calls - Repairs & Part Installation - Guarantees,labor,1.0,0.0,0.0
invoice_035d26e6a2b048edbdc61d2a36659702,job_5ab97702f6114b0ca8ec8713a7120e82,5116,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_035d26e6a2b048edbdc61d2a36659702,job_5ab97702f6114b0ca8ec8713a7120e82,5116,2.5 Ton - BUDGET 14 - Trane 2.5 Ton 14.3 Seer2 (15 SEER) Heat Pump System,material,1.0,8694.0,8694.0
invoice_035d26e6a2b048edbdc61d2a36659702,job_5ab97702f6114b0ca8ec8713a7120e82,5116,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_035d26e6a2b048edbdc61d2a36659702,job_5ab97702f6114b0ca8ec8713a7120e82,5116,Amberjack Hollow fee,material,1.0,1806.0,1806.0
invoice_497c7dc769304fb9bd3cb5d34dcbf16f,job_fe839b5ee13e47cd8e2a7c20178bce0d,5115,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_497c7dc769304fb9bd3cb5d34dcbf16f,job_fe839b5ee13e47cd8e2a7c20178bce0d,5115,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_c4dab955f7c04484a9db5d1dbdcc7d95,job_0b11a067475947158bb9b31ed8290c0f,5114,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_c4dab955f7c04484a9db5d1dbdcc7d95,job_0b11a067475947158bb9b31ed8290c0f,5114,Service Calls - Repairs & Part Installation - Tier 3 Repair - Low Voltage Breaker Replacement,labor,1.0,231.0,231.0
invoice_c4dab955f7c04484a9db5d1dbdcc7d95,job_0b11a067475947158bb9b31ed8290c0f,5114,Service Calls - Repairs & Part Installation - Service Calls - Repairs & Part Installation - **Tier 3 Repair - Thermostat Installation,labor,1.0,145.0,145.0
invoice_c4dab955f7c04484a9db5d1dbdcc7d95,job_0b11a067475947158bb9b31ed8290c0f,5114,Thermostat - Honeywell Home FocusPRO® N100,material,1.0,193.0,193.0
invoice_c4dab955f7c04484a9db5d1dbdcc7d95,job_0b11a067475947158bb9b31ed8290c0f,5114,60 Amp Square D Breaker,material,1.0,48.0,48.0
invoice_af78d996e72c4d66aaf2322608316d11,job_6ad4f8354a0f4338807b1b4dfd2578bf,5113,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_af78d996e72c4d66aaf2322608316d11,job_6ad4f8354a0f4338807b1b4dfd2578bf,5113,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_af78d996e72c4d66aaf2322608316d11,job_6ad4f8354a0f4338807b1b4dfd2578bf,5113,Service Calls - Repairs & Part Installation - Tier 1 Repair - Change Filters,labor,1.0,53.0,53.0
invoice_c1b4eac86a7c4e0f8d92f509dbdf325e,job_2ee5014e0d3d481c8db228b76c0f87ac,5112,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_c1b4eac86a7c4e0f8d92f509dbdf325e,job_2ee5014e0d3d481c8db228b76c0f87ac,5112,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_662754570c9848fc9d882f1e8673ca9d,job_d41ad20b8f1e41629a3a26c19fe2cdcf,5111,Install Rinnai RX199,labor,1.0,6365.5,6365.5
invoice_4551589b9ec24ae1a0ffa282e4485ccd,job_f00beb338e904c05910b6f4ce5d9b873,5110,Diagnostic (Residential),labor,1.0,142.0,142.0
invoice_b0931fa3370f43e6b23a6e99a7e20bec,job_e6a50380c98541b7a9577b91248d364b,5109,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_b0931fa3370f43e6b23a6e99a7e20bec,job_e6a50380c98541b7a9577b91248d364b,5109,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_a7d6c4d4585344ce88c0e8b9faa037c7,job_fadeed7aca88401c94d23e0d686ff9b2,5108,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_a7d6c4d4585344ce88c0e8b9faa037c7,job_fadeed7aca88401c94d23e0d686ff9b2,5108,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line & Re-Wire Float Switch,labor,1.0,211.0,211.0
invoice_f10542908ac04309b5ece7d3775cfb9b,job_f8b14fa76c1c4ec39a363ed8bfe3410c,5107,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_f10542908ac04309b5ece7d3775cfb9b,job_f8b14fa76c1c4ec39a363ed8bfe3410c,5107,Service Calls - Repairs & Part Installation - Rescue Motor,material,1.0,676.0,676.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,Service Calls - Repairs & Part Installation - Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,96.0,96.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,Service Calls - Repairs & Part Installation - Tier 7 Repair,labor,1.0,946.0,946.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,Generic Parts / Service - R410a refrigerant,material,2.0,132.0,264.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,WARRANTY Parts / Service - WARRANTY - Evaporator Coil,material,1.0,258.0,258.0
invoice_d6a165a5b76a4af9b2336d62ecb74b83,job_94447866e32c4e0fb702c73e8d3957db,5106,Generic Parts / Service - R410a refrigerant,material,3.0,132.0,396.0
invoice_7e509e2fd1364985a3c656d8bbef489d,job_9acd7668ab1f407bbe84d11e553d7fb6,5105,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_7e509e2fd1364985a3c656d8bbef489d,job_9acd7668ab1f407bbe84d11e553d7fb6,5105,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_4ea0940c7ab04fe4ad9ac2c40cf0d48e,job_dbb86efbfbaf47ad9c8c82f40bcfad14,5104,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_4ea0940c7ab04fe4ad9ac2c40cf0d48e,job_dbb86efbfbaf47ad9c8c82f40bcfad14,5104,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_8b3d7d157d0a42e6b5bac4959173706f,job_57e44e9741934f71803d26c356611a60,5103,Visit #1,labor,1.0,188.0,188.0
invoice_8b3d7d157d0a42e6b5bac4959173706f,job_57e44e9741934f71803d26c356611a60,5103,Add Ons - Drain package,material,1.0,280.0,280.0
invoice_8b3d7d157d0a42e6b5bac4959173706f,job_57e44e9741934f71803d26c356611a60,5103,Generic Parts / Service - Ecobee 7 Thermostat,material,1.0,305.0,305.0
invoice_8b3d7d157d0a42e6b5bac4959173706f,job_57e44e9741934f71803d26c356611a60,5103,Generic Parts / Service - Reme Halo Zero,material,1.0,969.0,969.0
invoice_8b3d7d157d0a42e6b5bac4959173706f,job_57e44e9741934f71803d26c356611a60,5103,Add Ons - Blu QR UV Stick Horton,material,1.0,212.0,212.0
invoice_c15ab2881b3b468ba789025e9bb15983,job_1b0a65ad15994138ba88e1ae77eae368,5102,Service Calls - Service & Repair Fee - Standard,labor,1.0,96.0,96.0
invoice_c15ab2881b3b468ba789025e9bb15983,job_1b0a65ad15994138ba88e1ae77eae368,5102,Service Calls - Repairs & Part Installation - **Tier 3 Repair - Clear Drain Line,labor,1.0,186.0,186.0
invoice_c15ab2881b3b468ba789025e9bb15983,job_1b0a65ad15994138ba88e1ae77eae368,5102,Add Ons - Drain package,material,2.0,277.75,555.5
invoice_c15ab2881b3b468ba789025e9bb15983,job_1b0a65ad15994138ba88e1ae77eae368,5102,Generic Parts / Service - Safety Wet Switch,material,1.0,182.0,182.0
invoice_5401c813d2e84a27bba5b80805ed828a,job_bb19b1a90ae34080af08af9ccb5b95c7,5101,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_6c06aeeee9cf47fbb79467bac7fbe265,job_53bc76a0a539494691cec94adec3a651,5100,Service Calls - Repairs & Part Installation - Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,96.0,96.0
invoice_6c06aeeee9cf47fbb79467bac7fbe265,job_53bc76a0a539494691cec94adec3a651,5100,Service Calls - Repairs & Part Installation - Tier 6 Repair - TXV/ Piston Repair + Filter Drier,labor,1.0,477.0,477.0
invoice_6c06aeeee9cf47fbb79467bac7fbe265,job_53bc76a0a539494691cec94adec3a651,5100,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_6c06aeeee9cf47fbb79467bac7fbe265,job_53bc76a0a539494691cec94adec3a651,5100,Generic Parts / Service - R410a refrigerant,material,1.0,132.0,132.0
invoice_6c06aeeee9cf47fbb79467bac7fbe265,job_53bc76a0a539494691cec94adec3a651,5100,Generic Parts / Service - Filter dryer,material,1.0,103.0,103.0
invoice_add87f3bc5f842ba99e3dbc538564546,job_f81bd10764024d8986df6cb2a90b3957,5099,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_31792594687a4ff1adee1b3563ee7d53,job_05935be3f477485eb1f206a38ac40c11,5098,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_984de46cc0a940e38499e048d079370f,job_a546f0781ae14f60a6778dbd34b914fe,5097,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_7b9a82b9eb814b1aa79431afa4d9404a,job_b6359ba6d7f545c98062b7ee425599da,5096,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_90b39cf723c64f4cafa505a80ec77963,job_93e20dc6846e49d89c89a566726b0d46,5094,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3be222e836bc44c2bcd348e9cc0d92d7,job_50c389faee7a466f809b76e469937ed7,5093,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_3be222e836bc44c2bcd348e9cc0d92d7,job_50c389faee7a466f809b76e469937ed7,5093,Generic Parts / Service - Water System Drain Line Flush,material,1.0,314.0,314.0
invoice_131f54b844be4e65b53a73d6667f8eb8,job_788211eb13754c7bb31cea375c79769c,5092,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_131f54b844be4e65b53a73d6667f8eb8,job_788211eb13754c7bb31cea375c79769c,5092,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_468fcc42cea94918ab08b1e0ebf0e9d8,job_1047be31a54b459fad0a65b2d07d08c7,5091,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_468fcc42cea94918ab08b1e0ebf0e9d8,job_1047be31a54b459fad0a65b2d07d08c7,5091,Service Calls - Repairs & Part Installation - Tier 3 Repair - Capacitor Replacement,labor,1.0,165.0,165.0
invoice_468fcc42cea94918ab08b1e0ebf0e9d8,job_1047be31a54b459fad0a65b2d07d08c7,5091,Service Calls - Repairs & Part Installation - Tier 3 Repair - Clear Drain Line,labor,1.0,165.0,165.0
invoice_08a1565befda4f30b70931db85132fe6,job_4deb00c54c2b41b3b40c356371fd7740,5090,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_243b1219037548cb80e310e5d92058b4,job_d93f5561ee2c452b9221d63d68631c35,5089,Diagnostic/dispatch fees - Service & Repair Fee - Standard,labor,1.0,92.0,92.0
invoice_243b1219037548cb80e310e5d92058b4,job_d93f5561ee2c452b9221d63d68631c35,5089,Service Calls - Repairs & Part Installation - Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,96.0,96.0
invoice_243b1219037548cb80e310e5d92058b4,job_d93f5561ee2c452b9221d63d68631c35,5089,Generic Parts / Service - R410a refrigerant,material,0.5,132.0,66.0
invoice_4a54b256fc0c4ea9accd01fa2b6e7ec5,job_32d6ba59d8fe4851b691dfb6b817c3a9,5088,Diagnostic/dispatch fees - Service & Repair Fee - After-Hours,labor,1.0,184.0,184.0
invoice_4a54b256fc0c4ea9accd01fa2b6e7ec5,job_32d6ba59d8fe4851b691dfb6b817c3a9,5088,Service Calls - Repairs & Part Installation - Tier 2 Repair - Leak Detection Tidewater Hospitality (Bubbles / Electronic),labor,1.0,96.0,96.0
invoice_ee6ddc01dee9424a8eacb4a33f7d4907,job_34dab8a707fd42dba4c485daab454938,5087,Minor Faucet Repair,labor,1.0,195.5,195.5
invoice_155d7e19efd84ad8aea41c93ec20111b,job_c4ef4768377c49018cc0bd324106131d,5086,Service & Repair Fee - Standard,labor,1.0,102.0,102.0
invoice_a9970c3a11574b0bad9e8054baead0d5,job_18ced1b3057b4378bcad84215350ec25,5085,MISC Labor - In-Line Backdraft Damper Installation,labor,1.0,229.0,229.0
invoice_a9970c3a11574b0bad9e8054baead0d5,job_18ced1b3057b4378bcad84215350ec25,5085,MISC Labor - Re-Attach & Seal Supply Flex to Trunk Line,labor,5.0,88.0,440.0
invoice_a9970c3a11574b0bad9e8054baead0d5,job_18ced1b3057b4378bcad84215350ec25,5085,"Generic Parts / Service - 4"" In-Line Backdraft Damper",material,3.0,48.0,144.0
invoice_a6d938a5e396431f9504fc334866b19b,job_63545cb00ec04b55bb65fde3edff5d87,5084,Service & Repair Fee - After-Hours,labor,1.0,167.0,167.0
invoice_a6d938a5e396431f9504fc334866b19b,job_63545cb00ec04b55bb65fde3edff5d87,5084,Service Calls - Repairs & Part Installation - Tier 2 Repair - Bypass Control Board,labor,1.0,52.0,52.0
